SMILES,Solvent,AM
O=c1oc2ccccc2c2c1c(=O)oc1cc(O)ccc12,C(Cl)Cl,374
O=c1oc2ccccc2c2c1c(=O)oc1cc(O)c3ccccc3c12,C(Cl)Cl,442
O=c1oc2ccccc2c2c1c(=O)oc1c3ccccc3cc(O)c12,C(Cl)Cl,447
CCNc1cc2oc(=O)c3c(=O)oc4ccccc4c3c2cc1C,CS(=O)C,454
CCN(CC)c1ccc2c(c1)oc(=O)c1c(=O)oc3c(OC)cccc3c12,CS(=O)C,462
CCN(CC)c1ccc2c(c1)oc(=O)c1c(=O)oc3cc(Br)ccc3c12,CS(=O)C,469
CC(C)(C)OC(=O)COc1ccc2c(c1)oc(=O)c1c(=O)oc3ccccc3c12,C(Cl)Cl,365
CC(C)(C)OC(=O)COc1ccc2c(c1)oc(=O)c1c(=O)oc3ccccc3c12,CS(=O)C,366
CCN(CC)c1ccc2c(c1)oc(=O)c1c(=O)oc3cc(CCc4ccc(CN)cc4)ccc3c12,C(Cl)Cl,476
F[B-]1(F)n2c(Oc3ccccc3)c(Cl)c(Br)c2C(Oc2ccccc2)=C2C(Br)=C(Cl)C(Oc3ccccc3)=[N+]21,C(Cl)Cl,533
CCCCCCCCOC(=O)c1cc2ccc3ccccc3c2c(CN)c1N,CC1=CC=CC=C1,435
CCOC(=O)c1cc2ccc3ccccc3c2c(C(=O)OCC)c1N,CC1=CC=CC=C1,427
CC(C)[Si](CCc1ccc(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)[C@H]1c2ccccc2[C@@H]4c2ccccc21)(C(C)C)C(C)C,CCCCCC,435
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,CCCCCC,558
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,CCCCCC,675
CC(C)[Si](CCc1ccc(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)[C@H]1c2ccccc2[C@@H]4c2ccccc21)(C(C)C)C(C)C,C(Cl)Cl,435
CC(C)[Si](CCc1ccc(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C,C(Cl)Cl,439
CC(C)[Si](CCc1c2ccccc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,C(Cl)Cl,562
CC(C)[Si](CCc1c2cc3ccccc3cc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc4c(cc3nc12)C1c2ccccc2C4c2ccccc21)(C(C)C)C(C)C,C(Cl)Cl,683
Cc1c(C(=O)c2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,C(Cl)Cl,391
COc1ccc(C(=O)c2c(C)c3ccc4cccc5c6cccc7ccc2c(c76)c3c45)cc1,C(Cl)Cl,391
Cc1c(C(=O)c2ccc3c4cccc5cccc(c6cccc2c63)c54)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,C(Cl)Cl,468
CCCc1c(C(=O)c2ccc3c4c(cccc24)-c2cccc4c2C3CC=C4)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,C(Cl)Cl,468
CCCCCc1c(C(=O)c2ccc3c4c(cccc24)-c2cccc4c2C3CC=C4)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,C(Cl)Cl,470
O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(Cc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,C(Cl)Cl,467
O=C(c1ccc2c3c(cccc13)-c1cccc3c1C2CC=C3)c1c(CCc2ccccc2)c2ccc3cccc4c5cccc6ccc1c(c65)c2c34,C(Cl)Cl,470
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2)cc1,CC1=CC=CC=C1,698
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(Br)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2Br)cc1,CC1=CC=CC=C1,689
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2c2ccc(C(C)(C)C)cc2)cc1,CC1=CC=CC=C1,694
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3Br)=C2c2ccc(C(C)(C)C)cc2)cc1,CC1=CC=CC=C1,706
COc1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=C(c1cc(OC)c(OC)c(OC)c1)C1=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(OC)ccc5c4n2[B-](F)(F)[N+]=31,CC1=CC=CC=C1,797
COc1ccc(C2=[N+]3C(=Nc4c5c6ccccc6c6ccc(C(C)(C)C)cc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,CC1=CC=CC=C1,716
COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,CC1=CC=CC=C1,701
CN(C)c1ccc(C2=CC3=C(c4ccc([N+](=O)[O-])cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,C(Cl)Cl,484
CN(C)c1ccc(C2=CC3=C(c4ccc(C=O)cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,C(Cl)Cl,449
CN(C)c1ccc(C2=CC3=C(c4ccc(C=C(CN)CN)cc4)[C@H]4c5ccccc5[C@]3(S2)c2ccccc24)cc1,C(Cl)Cl,543
CN(C)c1ccc(C2=C3C=C(c4ccc(C=C(CN)CN)cc4)S[C@]34c3ccccc3[C@H]2c2ccccc24)cc1,C(Cl)Cl,558
C1=C(c2ccccc2)S[C@]23C1=C(c1ccccc1)[C@H](c1ccccc12)c1ccccc13,C(Cl)Cl,378
c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,CC1=CC=CC=C1,340
Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C)c1,CC1=CC=CC=C1,340
CC(C)c1cc(C(C)C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)c(C(C)C)c1,CC1=CC=CC=C1,340
Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)o2)c(C)c1,CC1=CC=CC=C1,339
CCCCOc1cc2ccccc2c2c1oc1cc3ccccc3cc12,C1CCOC1,351
c1ccc2cc3c(cc2c1)oc1c2oc4cc5ccccc5cc4c2c2ccccc2c31,C1CCOC1,395
CCCCOc1c(-c2c(OCCCC)c3oc4cc5ccccc5cc4c3c3ccccc23)c2ccccc2c2c1oc1cc3ccccc3cc12,C1CCOC1,366
CCCCCCCCCc1c2ccccc2cc2c1oc1c3c(c4ccccc4c12)-c1c(c2oc4cc5ccccc5cc4c2c2ccccc12)OCO3,C1CCOC1,397
CCCCCCCCCc1c2ccccc2cc2c1oc1c3oc4c5oc6cc7ccccc7cc6c5c5ccccc5c4c3c3ccccc3c21,C1CCOC1,420
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(C=C(CN)CN)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(C=C(CN)CN)cc1,C(Cl)Cl,465
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\CN)c3ccccc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\CN)c2ccccc2)cc1,C(Cl)Cl,433
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\CN)c3ccc(C(F)(F)F)cc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\CN)c2ccc(C(F)(F)F)cc2)cc1,C(Cl)Cl,439
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\CN)c3ccncc3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\CN)c2ccncc2)cc1,C(Cl)Cl,445
COCCOCCOCCOCC(COCCOCCOCCOC)Oc1cc(/C=C/c2ccc(/C=C(\CN)c3ccccn3)cc2)c(OC(COCCOCCOCCOC)COCCOCCOCCOC)cc1/C=C/c1ccc(/C=C(\CN)c2ccccn2)cc1,C(Cl)Cl,443
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(C(F)(F)F)cc3)c(CCc3ccc(C(F)(F)F)cc3)cc2CCc2ccc(N(CCCC)CCCC)cc2)cc1,C(Cl)Cl,407
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(N(CCCC)CCCC)cc3)c(CCc3ccc(C(F)(F)F)cc3)cc2CCc2ccc(C(F)(F)F)cc2)cc1,C(Cl)Cl,427
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(C(F)(F)F)cc3)c(CCc3ccc(N(CCCC)CCCC)cc3)cc2CCc2ccc(C(F)(F)F)cc2)cc1,C(Cl)Cl,438
CCCCN(CCCC)c1ccc(CCc2cc(CCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(CCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2CCc2ccc(N(CCCC)CCCC)cc2)cc1,C(Cl)Cl,410
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(N(CCCC)CCCC)cc3)c(CCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,C(Cl)Cl,433
CCCCN(CCCC)c1ccc(CCc2cc(CCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c(CCc3ccc(N(CCCC)CCCC)cc3)cc2CCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,C(Cl)Cl,456
CCCCN(CCCC)c1ccc(CCc2cc(CCc3c(F)c(F)c(F)c(F)c3F)c(CCc3c(F)c(F)c(F)c(F)c3F)cc2CCc2ccc(N(CCCC)CCCC)cc2)cc1,C(Cl)Cl,423
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(N(CCCC)CCCC)cc3)c(CCc3c(F)c(F)c(F)c(F)c3F)cc2CCc2c(F)c(F)c(F)c(F)c2F)cc1,C(Cl)Cl,438
CCCCN(CCCC)c1ccc(CCc2cc(CCc3c(F)c(F)c(F)c(F)c3F)c(CCc3ccc(N(CCCC)CCCC)cc3)cc2CCc2c(F)c(F)c(F)c(F)c2F)cc1,C(Cl)Cl,462
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(CN)cc3)c(CCc3ccc(CN)cc3)cc2CCc2ccc(N(CCCC)CCCC)cc2)cc1,C(Cl)Cl,416
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(N(CCCC)CCCC)cc3)c(CCc3ccc(CN)cc3)cc2CCc2ccc(CN)cc2)cc1,C(Cl)Cl,435
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc(CN)cc3)c(CCc3ccc(N(CCCC)CCCC)cc3)cc2CCc2ccc(CN)cc2)cc1,C(Cl)Cl,454
CCCCN(CCCC)c1ccc(CCc2cc(CCc3ccc([N+](=O)[O-])cc3)c(CCc3ccc(N(CCCC)CCCC)cc3)cc2CCc2ccc([N+](=O)[O-])cc2)cc1,C(Cl)Cl,448
CCCCN(CCCC)c1ccc2ccc3cc4ccc5ccc(C(F)(F)F)cc5ccccc5cc(C(F)(F)F)ccc5ccc4cc3ccc3ccc(N(CCCC)CCCC)cc3ccccc2c1,C(Cl)Cl,450
CCCCN(CCCC)c1ccc2ccc3cc4ccc5ccc(N(CCCC)CCCC)cc5ccccc5cc(C(F)(F)F)ccc5ccc4cc3ccc3ccc(C(F)(F)F)cc3ccccc2c1,C(Cl)Cl,454
CCCCN(CCCC)c1ccc2ccc3cc4ccc5ccc(C(F)(F)F)cc5ccccc5cc(N(CCCC)CCCC)ccc5ccc4cc3ccc3ccc(C(F)(F)F)cc3ccccc2c1,C(Cl)Cl,472
CCCCN(CCCC)c1ccc2c(c1)CCCCc1cc(C(F)(F)F)ccc1CCc1cc(c3cc1CCc1ccc(C(F)(F)F)cc1CCCCc1cc(N(CCCC)CCCC)ccc1CC3)CC2,C(Cl)Cl,474
CCCCN(CCCC)c1ccc2c(c1)CCCCc1cc(C(F)(F)F)ccc1CCc1cc(c3cc1CCc1ccc(N(CCCC)CCCC)cc1CCCCc1cc(C(F)(F)F)ccc1CC3)CC2,C(Cl)Cl,477
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,C(Cl)Cl,703
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,C1CCOC1,702
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,CC#N,694
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,C(Cl)Cl,700
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,C1CCOC1,691
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,CC#N,687
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1cccs1,C(Cl)Cl,791
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1cccs1,C1CCOC1,792
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1cccs1,C(Cl)Cl,795
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1cccs1,C1CCOC1,784
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,C(Cl)Cl,826
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,C1CCOC1,811
CCCCCCCc1cc2c(o1)=CC1=C3c4cc5oc(CCCCCCC)cc5n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]=21,C(Cl)Cl,685
CCCCCCCc1cc2c(o1)=CC1=C3c4cc5oc(CCCCCCC)cc5n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]=21,C1CCOC1,676
CCCCOC(=O)c1cc(Oc2ccc(OC)cc2)c2c3c(Cl)cc4c(=O)n(-c5c(C(C)C)cccc5C(C)C)c(=O)c5cc(Cl)c(c6c(Oc7ccc(OC)cc7)cc(C(=O)OCCCC)c1c26)c3c45,CC1=CC=CC=C1,531
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Cl)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Cl)c(c7c(Oc8ccc(OC)cc8)cc(c1=O)c2c37)c4c56,CC1=CC=CC=C1,565
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(OC)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(OC)cc8)cc(c1=O)c2c37)c4c56,CC1=CC=CC=C1,581
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(OC)cc5)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Oc7ccc(OC)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c1=O)c2c37)c4c56,CC1=CC=CC=C1,581
CCCCOC(=O)c1cc(Oc2ccc(C(C)(C)C)cc2)c2c3c(Cl)cc4c(=O)n(-c5c(C(C)C)cccc5C(C)C)c(=O)c5cc(Cl)c(c6c(Oc7ccc(C(C)(C)C)cc7)cc(C(=O)OCCCC)c1c26)c3c45,CC1=CC=CC=C1,529
CCCCC(CC)Cn1c(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Cl)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Cl)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c1=O)c2c37)c4c56,CC1=CC=CC=C1,560
CC(C)c1cccc(C(C)C)c1-n1c(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c(=O)n(-c6c(C(C)C)cccc6C(C)C)c(=O)c6cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c1=O)c2c37)c4c56,CC1=CC=CC=C1,581
COc1ccc(-c2c3ccccc3c(CCc3ccccc3)c3ccccc23)cc1,C(Cl)Cl,411
COc1ccc(CCc2c3ccccc3c(CCc3ccc(OC)cc3)c3ccccc23)cc1,C(Cl)Cl,473
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,C(Cl)Cl,450
COc1ccc(-c2c3ccccc3c(CCc3ccccc3)c3cc4cc(C)sc4cc23)cc1,C(Cl)Cl,481
COc1ccc(CCc2c3ccccc3c(CCc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,C(Cl)Cl,520
COc1ccc(-c2c3cc4cc(C)sc4cc3c(-c3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,C(Cl)Cl,500
COc1ccc(-c2c3cc4cc(C)sc4cc3c(CCc3ccccc3)c3cc4cc(C)sc4cc23)cc1,C(Cl)Cl,539
COc1ccc(CCc2c3cc4cc(C)sc4cc3c(CCc3ccc(OC)cc3)c3cc4cc(C)sc4cc23)cc1,C(Cl)Cl,573
COc1ccc(-c2c3ccccc3c(-c3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,C(Cl)Cl,495
COc1ccc(-c2c3ccccc3c(CCc3ccccc3)c3cc4ccccc4cc23)cc1,C(Cl)Cl,523
COc1ccc(CCc2c3ccccc3c(CCc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,C(Cl)Cl,559
COc1ccc(-c2c3cc4ccccc4cc3c(CCc3ccccc3)c3cc4cc(C)sc4cc23)cc1,C(Cl)Cl,580
COc1ccc(CCc2c3cc4ccccc4cc3c(CCc3ccc(OC)cc3)c3cc4sc(C)cc4cc23)cc1,C(Cl)Cl,615
COc1ccc(CCc2c3cc4ccccc4cc3c(CCc3ccc(OC)cc3)c3cc4ccccc4cc23)cc1,C(Cl)Cl,666
c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,337
COc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,332
Cc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,341
Fc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,336
Clc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,338
CC(=O)c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,358
COc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,341
CC(C)(C)c1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,339
NCc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,331
COc1ccc(-c2cccc3ncc(-c4ccc(CN)cc4)n23)cc1,C(Cl)Cl,329
Cc1ccc(-c2cnc3ccc4ccccc4n23)cc1,C(Cl)Cl,324
Cc1cccc(-c2cnc3ccc4ccccc4n23)c1,C(Cl)Cl,325
CCCCCCn1c(=O)c2c3oc4ccccc4oc3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,C(Cl)Cl,395
O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,CCCCCC,434
O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,CC1=CC=CC=C1,450
O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,C(Cl)Cl,451
O=S1(=O)C2=C(c3ccc(N(c4ccccc4)c4ccccc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(N(c4ccccc4)c4ccccc4)ccc13)c1ccccc12,CC#N,446
O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,CC1=CC=CC=C1,438
O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,C1CCOC1,431
O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,C(Cl)Cl,438
O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,CC#N,430
FC(F)(F)C(F)(F)C(F)(F)c1nc2c(-c3ccsc3)cc3c4cc(-c5ccsc5)c5nc(C(F)(F)C(F)(F)C(F)(F)F)nc6c(-c7ccsc7)cc(c7cc(-c8ccsc8)c(n1)c2c37)c4c56,C1CCOC1,538
Cc1cscc1-c1cc2c3cc(-c4cscc4C)c4nc(C(F)(F)C(F)(F)C(F)(F)F)nc5c(-c6cscc6C)cc(c6cc(-c7cscc7C)c7nc(C(F)(F)C(F)(F)C(F)(F)F)nc1c7c26)c3c45,C1CCOC1,493
CC(C)(C)/C=C1\C=C(c2ccccc2)C=C1c1ccccc1,C1CCOC1,400
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccccc1,C1CCOC1,438
COc1cc(/C=C2\C=C(c3ccccc3)C=C2c2ccccc2)cc(OC)c1,C1CCOC1,436
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,C1CCOC1,440
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc(-c2cccs2)s1,C1CCOC1,439
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,422
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccc2c(c1)Cc1ccccc1-2,C1CCOC1,384
Cc1ccc(S(=O)(=O)Nc2c(/C=C/c3ccccc3)sc(-c3ccc(N(C)C)cc3)c2-c2ccsc2)cc1,CC#N,465
Cc1ccc(S(=O)(=O)Nc2c(/C=C/c3ccccc3)sc(-c3ccc(N(C)C)s3)c2-c2cccnc2)cc1,CC#N,395
Cc1ccc(S(=O)(=O)Nc2cc(-c3ccc(N(C)C)cc3)sc2/C=C/c2ccccc2)cc1,CC#N,415
COC(=O)/C=C/c1sc(-c2ccc(N(C)C)s2)c(-c2ccsc2)c1N,CC#N,472
COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)c(-c2cccnc2)c1N,CC#N,415
COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)cc1N,CC#N,419
COC(=O)/C=C/c1sc(-c2ccc(N(C)C)s2)c(-c2cn(C)c3ccccc23)c1O,CC#N,478
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2sc3c(c21)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,C1CCOC1,373
c1ccc(-n2c3c(c4c2-c2ccccc2C42c4ccccc4-c4ccccc42)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,C1CCOC1,375
c1ccc2c(c1)Cc1c-2sc2c1Cc1ccccc1-2,C1CCOC1,354
CC(C)[Si](CCc1c2ccc(C(C)(C)C)cc2c(CC[Si](C(C)C)(C(C)C)C(C)C)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,CC1=CC=CC=C1,440
CC(C)[Si](CCc1c2ccc(C(C)(C)C)cc2c(CCc2c3cc(C(C)(C)C)ccc3c(CC[Si](C(C)C)(C(C)C)C(C)C)c3cc(C(C)(C)C)ccc23)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,CC1=CC=CC=C1,523
CC(C)[Si](CCc1c2ccc(C(C)(C)C)cc2c(CCc2c3ccc(C(C)(C)C)cc3c(CCc3c4cc(C(C)(C)C)ccc4c(CC[Si](C(C)C)(C(C)C)C(C)C)c4cc(C(C)(C)C)ccc34)c3ccc(C(C)(C)C)cc23)c2ccc(C(C)(C)C)cc12)(C(C)C)C(C)C,CC1=CC=CC=C1,570
CC(C)[Si](CCc1c2ccccc2c(CCc2c3ccccc3c(CCc3c4ccccc4c(CCc4c5ccccc5c(CC[Si](C(C)C)(C(C)C)C(C)C)c5ccccc45)c4ccccc34)c3ccccc23)c2ccccc12)(C(C)C)C(C)C,CC1=CC=CC=C1,582
